canonical_chain_id,canonical_chain_name,latest_paper_ready_year,final_risk_score,any_support,risk_bearing_ge2,material_risk_ge3,direct_funded_eq4,final_forms,providers,purposes,evidence_quote
U_bc818153,HOSPITALITY INTERNATIONAL INC,2025,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. We do not guarantee your note, lease, or obligation."
U_33b6c1d8,HOT (Defy,2022,1,1,0,0,0,lender_referral,third_party,construction_conversion | equipment | other,"We do not offer direct or indirect financing. We do not guarantee your note, lease, or obligation. We may, however, refer you to potential sources of financing for various aspects of the Business, including, but not limited to, costs related to build-out and equipment acquisition."
U_1926fc35,Hot Chikn Kitchn,2022,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing to you. We do not guarantee your note, lease or other obligation."
S4231,Hot Fries,2015,0,0,0,0,0,no_financing_involvement,none,not_applicable,Franchisor does not offer direct or indirect financing arrangements
S7908,Hot Stuff Pizza/Hot Stuff Kitchen,2026,4,1,1,1,1,affiliate_equipment_lease | development_incentive_or_key_money,franchisor,equipment,"OLM may offer financing to you under its ""Free on Loan"" program, pursuant to which OLM provides certain equipment, without charge, to certain Franchisees. || OLM retains ownership of the Equipment Package, and will typically prepare UCC filings on the Equipment Package showing its interest in the Equipment Package. || OLM does not charge you a down payment, interest or finance charges for your use of the Equipment Package, and no person (other than you) is required to guarantee your obligations under the Equipment Agreement."
S0823,Hotel Indigo,2026,4,1,1,1,1,direct_loan | loan_guarantee,franchisor | affiliate,other,"Holiday does not offer any formal program for direct or indirect financing. || Holiday, SCH or its affiliate, General Innkeeping Acceptance Corporation (“GIAC”), may furnish loans or guaranties to licensees. || It is your responsibility alone to obtain adequate financing for all expenses related to the development, opening and operation of the Hotel."
U_f8bdb51f,Hotel RL,2022,4,1,1,1,1,initial_fee_installment | development_incentive_or_forgivable_loan,franchisor,fee | construction_conversion,"we may allow you to pay up to 75% of the Initial Fee in installments (typically 3 – 12 monthly payments) || An “Incentive” is a financial contribution that we make to assist with the development or conversion of your Hotel || An Incentive does not have to be repaid unless the Franchise Agreement is terminated before its expiration date or a transfer occurs as described below. || It is not our practice or intent to sell, assign or discount to a third party all or part of the Notes, nor do we receive any consideration for placing the Notes with a lender. || See Item 5 for more details regarding the Initial Fee."
U_078a6d85,Hotshots,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guaranty your note, lease or obligation."
U_21bbc8fd,Hott Franchising LLC,2025,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation."
S2031,Hotworx,2026,4,1,1,1,1,direct_loan | third_party_financing_arrangement_assistance | lender_referral_compensation,franchisor | third_party,other | equipment,"In exceptionally limited circumstances and in its sole discretion, Franchisor may grant financing to the Franchisee for various purposes associated with its franchise license. || Franchisor does not, and does not intend to, sell, assign, or discount to a third party all or part of the financing arrangement. || Franchisor does not participate in any underwriting or lending determination with respect to any of the financing options made available by the third-party financing lead sources listed below or by third-party lenders."
U_0c0e504a,"Houlihan's Restaurants, Inc",2016,1,1,0,0,0,lender_referral,third_party,other,"Occasionally, we may make available to you names and addresses of financial institutions that may be interested in providing certain types of financing for qualified franchisees. || Neither we nor any affiliate of ours currently offers, either directly or indirectly, any financing arrangements to any franchisee. || We will not guarantee your note, lease or other obligations."
U_ac726215,"Hounds Mounds, Inc",2018,2,1,1,0,0,seller_fee_financing,franchisor,fee,"Neither we nor any affiliate currently offers, directly or indirectly, any financing arrangements to any franchisee, except for a portion of the initial franchise fee to qualified franchisee operators as discussed below. || Neither we nor any affiliate guarantee your note, lease, or obligation. || We do not have any past or present practice, nor any intention, to sell, assign or discount to any third party any note, contract or other instrument you execute."
S2698,Hounds Town USA,2025,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing to you. || We do not guarantee your note, lease, or obligation."
S0827,House Doctors,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. We do not guarantee your note, lease or obligation."
U_d1fa9226,"House of Air Licensing Company, LLC",2018,0,0,0,0,0,no_financing_involvement,none,not_applicable,"Neither we nor any agent or affiliate offers direct or indirect financing to you, guarantees any note, lease or obligation of yours, or has any practice or intent to sell, assign or discount to a third party all or part of any financing arrangement of yours"
U_697c31ee,"House of Colour USA, Inc",2025,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing to you. || We do not guarantee your note, lease, or obligation."
S2199,House of Trix,2017,1,1,0,0,0,lender_referral,third_party,construction_conversion | equipment | construction_conversion | equipment | other,"Neither we, nor our affiliates offer, directly or indirectly, any financing to you, guarantee your notes, leases or other obligations. || We may, however, refer you to potential sources of financing for various aspects of the Business, including, but not limited to, costs related to build-out and equipment acquisition."
S0829,HouseMaster,2026,2,1,1,0,0,seller_fee_financing | promissory_note | formal_third_party_financing_program,franchisor | third_party,fee | other,"We have no obligation to provide you any financing, but we may agree to finance a portion of the initial franchise fee for qualified prospective franchisees under specified terms and conditions. || The financing described in this Item 10 is provided by us, HouseMaster SPV LLC. || We may, in limited circumstances, agree to finance a portion of any renewal fee for qualified franchisees at a 12% interest rate under specified terms and conditions. || We may periodically agree with third-party lenders to make financing available to our qualified franchisees and we may, in our sole discretion, refer you to a third-party lender for financing. || We may sell, assign or discount any promissory note or other obligation arising out of the franchise agreement to a third party."
U_ff7341c2,How To Manage A Small Law Firm,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. We do not guarantee your note, lease, or obligation."
S5303,Howard Hanna Real Estate,2026,0,0,0,0,0,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. We do not guarantee your note, lease, or obligation."
S0830,Howard Johnson by Wyndham,2026,4,1,1,1,1,initial_fee_deferral | development_incentive_or_forgivable_loan | third_party_financing_arrangement_assistance,franchisor | third_party,fee | construction_conversion | equipment | other,"We may defer payment of some or all of the Initial Fee if business circumstances warrant, in our sole discretion. || The Development Incentive is a loan that is not subject to repayment unless the franchise terminates before the end of the term of the franchise agreement for the Facility or a Transfer occurs. || The Development Incentive is typically funded shortly after the Facility’s Opening Date. || to facilitate your third-party financing, you may request a comfort letter (which we call a “Three Party Agreement”) or a “Lender Notification Agreement” using the forms we provide you. || We have no practice or intent to sell, assign or discount to a third party all or part of any financing arrangement above."
