canonical_chain_id,canonical_chain_name,year,final_risk_score,final_score_status,paper_ready,n_documents,n_unique_item10_versions,sources,final_forms,providers,purposes,evidence_quote,full_item10_text_available
S1192,Nextaff,2024,4,CONSENSUS,1,1,1,MN,accounts_receivable_purchase | initial_fee_installment,franchisor,fee | working_capital,"we own and collect all amounts due from the clients of your Office and employ the Field Employees of your NEXTAFF Office and pay the payroll due to those Field Employees on your behalf || NEXTAFF may finance a part of the initial franchise fees as follows || Security None, Liability Upon Default None",1
S1192,Nextaff,2025,4,CONSENSUS,1,2,2,MN | NASAA,initial_fee_installment | accounts_receivable_purchase | seller_fee_financing | accounts_receivable_working_capital_loan,franchisor,fee | working_capital,"NEXTAFF may finance a part of the franchise fees as follows || we own and collect all amounts due from the clients of your Franchise and employ the Field Employees of your NEXTAFF Franchise and pay the payroll due to those Field Employees on your behalf || neither we nor any agent or affiliate, offers direct or indirect financing to you, guarantees any of your notes, leases or other obligations, or has any practice or intent to sell, assign or discount to a third party all or part of any of your financing arrangements",1
S5307,NextCar,2022,4,CONSENSUS,1,1,1,NASAA_NON_SBA,affiliate_equipment_lease,affiliate,equipment,"Our affiliate, KFL, LLC may lease vehicles to NextCar franchisees who meet our minimum credit, geographic and business management qualifications. || All vehicles subject to the fleet leasing program will be titled and registered in the name of KFL || Except as described above, neither we nor any of our affiliates offer direct or indirect financing. We do not guarantee your note, lease or obligation.",0
S5307,NextCar,2023,4,CONSENSUS,1,1,1,NASAA_NON_SBA,affiliate_equipment_lease,affiliate,equipment,"Our affiliate, KFL, LLC, may lease vehicles to NextCar franchisees who meet our minimum credit, geographic and business management qualifications. || All vehicles subject to the fleet leasing program will be titled and registered in the name of KFL || KFL retains title to all leased vehicles",0
S5307,NextCar,2024,4,CONSENSUS,1,1,1,MN,affiliate_equipment_lease,affiliate,equipment,"Our affiliate, KFL, LLC, may lease vehicles to NextCar franchisees who meet our minimum credit, geographic and business management qualifications. || KFL retains title to all leased vehicles || We and our affiliates have no past practice or future intent of selling, assigning or discounting franchisees’ financing arrangements to a third party.",1
S5307,NextCar,2025,4,CONSENSUS,1,2,2,NASAA_NON_SBA,affiliate_equipment_lease,affiliate,equipment,"Our affiliate, KFL, LLC, may lease vehicles to NextCar franchisees who meet our minimum credit, geographic and business management qualifications. || All vehicles subject to the fleet leasing program will be titled and registered in the name of KFL, and you will be responsible for inspections, maintenance, license, registration and title fees, parking and traffic citations, and insurance costs. || We and our affiliates have no past practice or future intent of selling, assigning or discounting franchisees’ financing arrangements to a third party.",1
U_a4ee8072,NextCar All Vehicle Rentals,2025,4,CONSENSUS,1,2,1,MN | WI,affiliate_equipment_lease,affiliate,equipment,"Our affiliate, KFL, LLC, may lease vehicles to NextCar franchisees who meet our minimum credit, geographic and business management qualifications. || All vehicles subject to the fleet leasing program will be titled and registered in the name of KFL || KFL retains title to all leased vehicles || Except as described above, neither we nor any of our affiliates offer direct or indirect financing. || We and our affiliates have no past practice or future intent of selling, assigning or discounting franchisees’ financing arrangements to a third party.",1
U_e6c2f5e4,NextHealth,2023,0,CONSENSUS,1,2,1,MN | NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We and our affiliates do not offer any direct or indirect financing. || We and our affiliates do not guarantee your notes, leases, or other obligations.",1
U_e6c2f5e4,NextHealth,2024,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We and our affiliates do not offer any direct or indirect financing. || We and our affiliates do not guarantee your notes, leases, or other obligations.",1
U_e6c2f5e4,NextHealth,2025,0,CONSENSUS,1,4,2,MN | NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We and our affiliates do not offer any direct or indirect financing. || We and our affiliates do not guarantee your notes, leases, or other obligations.",1
S3327,NextHome,2014,0,CONSENSUS,1,2,1,CA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing || We will not guarantee your note, lease or obligation",1
S3327,NextHome,2015,0,CONSENSUS,1,1,1,CA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing We will not guarantee your note, lease or obligation",1
S3327,NextHome,2016,0,CONSENSUS,1,3,2,CA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We will not guarantee your note, lease or obligation.",1
S3327,NextHome,2018,0,CONSENSUS,1,1,1,CA,no_financing_involvement,none,not_applicable,"We do not offer direct of indirect financing. || We will not guarantee your note,.*• lease or Obligation.",1
S3327,NextHome,2022,0,CONSENSUS,1,2,2,CA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We will not guarantee your note, lease or obligation.",1
S3327,NextHome,2025,0,CONSENSUS,1,1,1,MN,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We will not guarantee your note, lease or obligation.",1
S3327,NextHome,2026,0,CONSENSUS,1,2,1,MN | WI,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We will not guarantee your note, lease or obligation.",1
S5425,Nexus Property Management,2026,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"Neither we, nor our affiliate currently offers, directly or indirectly, any financing arrangements to you. || Neither do we guarantee your note, lease, or any other obligation. || We may assist franchisees in obtaining financing in the future or make other financing arrangements available to you by referring you to third-parties and we do not guarantee that you will qualify or obtain financing from any third-party.",1
U_420186fc,"NGW, LLC",2017,1,CONSENSUS,1,1,1,CA,passive_sba_directory_access,third_party,other,"We do not offer any direct or indirect financing for any fee. || We do not guarantee any of your notes, leases or other obligations. || We are on the Small Business Administration approved franchise registry.",1
U_22c6f610,NHC Franchise Company LLC,2021,0,CONSENSUS,1,1,1,CA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or any of your obligations.",1
U_22c6f610,NHC Franchise Company LLC,2022,0,CONSENSUS,1,3,1,CA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or any of your obligations.",1
U_22c6f610,NHC Franchise Company LLC,2023,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or any of your obligations.",1
U_22c6f610,NHC Franchise Company LLC,2024,0,CONSENSUS,1,2,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or any of your obligations.",1
U_22c6f610,NHC Franchise Company LLC,2025,0,CONSENSUS,1,3,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or other obligation.",1
U_22c6f610,NHC Franchise Company LLC,2026,0,CONSENSUS,1,2,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or other obligation.",1
U_2a437a69,"NHOU Advanced Rust Protection Franchising, LLC",2025,2,CONSENSUS,1,1,1,NASAA_NON_SBA,initial_fee_installment,franchisor,fee,"We finance 50% of the Franchise Fee ($31,500) over a 28 month time period at 0% interest. || We do not guarantee your note, lease or obligations.",0
S7994,Nick and Moes,2025,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation.",1
S4760,Nick the Greek,2023,0,CONSENSUS,1,2,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing to you. || We do not guarantee your note, lease or obligation.",1
S4760,Nick the Greek,2025,0,CONSENSUS,1,1,1,WI,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing to you. || We do not guarantee your note, lease or obligation.",0
U_da3c1faa,Nikko Franchise Inc,2018,0,CONSENSUS,1,1,1,CA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. We do not guarantee your note, lease or obligation.",1
S4531,Ninja Nation,2022,0,CONSENSUS,1,3,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or obligation.",1
S4531,Ninja Nation,2023,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or obligation.",1
S4531,Ninja Nation,2024,0,CONSENSUS,1,2,1,MN | NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease, or obligation.",1
U_aa171e82,Ninja Trix,2023,0,CONSENSUS,1,2,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"Neither we nor any of our affiliates offer direct or indirect financing. || Neither we nor any of our affiliates will guarantee your lease, note, or other obligations.",1
U_aa171e82,Ninja Trix,2025,0,CONSENSUS,1,1,1,NASAA_NON_SBA,no_financing_involvement,none,not_applicable,"Neither we nor any of our affiliates offer financing. || Neither we nor any of our affiliates will guarantee your lease, note, or other obligations.",1
S5321,Nirchi's Pizza,2024,0,CONSENSUS,1,1,1,NASAA,no_financing_involvement,none,not_applicable,"We do not offer direct or indirect financing. || We do not guarantee your note, lease or obligation. || No payments will be received by Franchisor from any person offering financing to a prospective franchisee, nor will any payment be received by Franchisor from any person arranging from financing for a prospective franchisee.",0
S6377,NiteLites,2013,2,CONSENSUS,1,1,1,CA,initial_fee_installment | seller_inventory_or_equipment_credit,franchisor | affiliate,fee | equipment | inventory,"we will finance up to 50% of the initial Franchise Fee for up to 3 years at 10% interest || you must sign a promissory note for the amount that we agree to finance || If you meet NL Manufacturing's credit standards, you may be permitted to purchase NiteLites Products and Equipment on open account || We do not sell, assign or discount to a third party all or any part of the financing arrangement",1
